agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,8102000,62614,135151,2015,10,594.11
USGS,8102000,62614,135151,2015,11,597.434
USGS,8102000,62614,135151,2015,12,600.116
USGS,8102000,62614,135151,2016,1,595.977
USGS,8102000,62614,135151,2016,2,594.518
USGS,8102000,62614,135151,2016,3,596.045
USGS,8102000,62614,135151,2016,4,597.731
USGS,8102000,62614,135151,2016,5,602.078
USGS,8102000,62614,135151,2016,6,616.087
USGS,8102000,62614,135151,2016,7,612.335
USGS,8102000,62614,135151,2016,8,597.308
USGS,8102000,62614,135151,2016,9,594.368
USGS,8102000,62614,135151,2016,10,594.117
USGS,8102000,62614,135151,2016,11,594.366
USGS,8102000,62614,135151,2016,12,594.427
USGS,8102000,62614,135151,2017,1,594.83
USGS,8102000,62614,135151,2017,2,595.117
USGS,8102000,62614,135151,2017,3,594.826
USGS,8102000,62614,135151,2017,4,597.769
USGS,8102000,62614,135151,2017,5,594.865
USGS,8102000,62614,135151,2017,6,594.52
USGS,8102000,62614,135151,2017,7,594.255
USGS,8102000,62614,135151,2017,8,593.583
USGS,8102000,62614,135151,2017,9,592.89
USGS,8102000,62614,135151,2017,10,592.357
USGS,8102000,62614,135151,2017,11,591.651
USGS,8102000,62614,135151,2017,12,591.221
USGS,8102000,62614,135151,2018,1,590.855
USGS,8102000,62614,135151,2018,2,590.702
USGS,8102000,62614,135151,2018,3,591.598
USGS,8102000,62614,135151,2018,4,591.923
USGS,8102000,62614,135151,2018,5,592.034
USGS,8102000,62614,135151,2018,6,591.549
USGS,8102000,62614,135151,2018,7,590.34
USGS,8102000,62614,135151,2018,8,589.117
USGS,8102000,62614,135151,2018,9,588.826
USGS,8102000,62614,135151,2018,10,598.064
USGS,8102000,62614,135151,2018,11,604.211
USGS,8102000,62614,135151,2018,12,596.748
USGS,8102000,62614,135151,2019,1,603.298
USGS,8102000,62614,135151,2019,2,595.826
USGS,8102000,62614,135151,2019,3,594.654
USGS,8102000,62614,135151,2019,4,595.05
USGS,8102000,62614,135151,2019,5,602.806
USGS,8102000,62614,135151,2019,6,596.274
USGS,8102000,62614,135151,2019,7,594.68
USGS,8102000,62614,135151,2019,8,593.958
USGS,8102000,62614,135151,2019,9,593.111
USGS,8102000,62614,135151,2019,10,592.213
USGS,8102000,62614,135151,2019,11,591.536
USGS,8102000,62614,135151,2020,1,591.02
USGS,8102000,62614,135151,2020,2,591.636
USGS,8102000,62614,135151,2020,3,593.874
USGS,8102000,62614,135151,2020,4,594.717
USGS,8102000,62614,135151,2020,5,594.647
USGS,8102000,62614,135151,2020,6,594.053
USGS,8102000,62614,135151,2020,7,593.191
USGS,8136600,62614,135851,2000,10,1534.353
USGS,8136600,62614,135851,2000,11,1536.816
USGS,8136600,62614,135851,2000,12,1537.019
USGS,8136600,62614,135851,2001,1,1536.843
USGS,8136600,62614,135851,2001,2,1536.811
USGS,8136600,62614,135851,2001,3,1536.946
USGS,8136600,62614,135851,2001,4,1536.775
USGS,8136600,62614,135851,2001,5,1536.423
USGS,8136600,62614,135851,2001,6,1535.655
USGS,8136600,62614,135851,2001,7,1534.522
USGS,8136600,62614,135851,2001,8,1533.289
USGS,8136600,62614,135851,2001,9,1533.169
USGS,8136600,62614,135851,2001,10,1532.713
USGS,8136600,62614,135851,2001,11,1532.185
USGS,8136600,62614,135851,2002,1,1531.673
USGS,8136600,62614,135851,2002,2,1531.503
USGS,8136600,62614,135851,2002,3,1531.069
USGS,8136600,62614,135851,2002,4,1530.695
USGS,8136600,62614,135851,2002,5,1530.016
USGS,8136600,62614,135851,2002,6,1529.529
USGS,8136600,62614,135851,2002,7,1530.138
USGS,8136600,62614,135851,2002,8,1529.49
USGS,8136600,62614,135851,2002,9,1528.36
USGS,8136600,62614,135851,2002,10,1527.94
USGS,8136600,62614,135851,2002,11,1528.278
USGS,8136600,62614,135851,2002,12,1527.955
USGS,8136600,62614,135851,2003,1,1527.581
USGS,8136600,62614,135851,2003,2,1527.236
USGS,8136600,62614,135851,2003,3,1527.061
USGS,8136600,62614,135851,2003,4,1526.379
USGS,8136600,62614,135851,2003,5,1525.527
USGS,8136600,62614,135851,2003,6,1527.98
USGS,8136600,62614,135851,2003,7,1528.048
USGS,8136600,62614,135851,2003,8,1526.71
USGS,8136600,62614,135851,2003,9,1525.805
USGS,8136600,62614,135851,2003,10,1526.604
USGS,8136600,62614,135851,2003,11,1526.705
USGS,8136600,62614,135851,2003,12,1526.193
USGS,8136600,62614,135851,2004,1,1525.759
USGS,8136600,62614,135851,2004,2,1525.45
USGS,8136600,62614,135851,2004,3,1525.599
USGS,8136600,62614,135851,2004,4,1525.668
USGS,8136600,62614,135851,2004,5,1525.475
USGS,8136600,62614,135851,2004,6,1524.621
USGS,8136600,62614,135851,2004,7,1523.767
USGS,8136600,62614,135851,2004,8,1523.032
USGS,8136600,62614,135851,2004,9,1522.592
USGS,8136600,62614,135851,2004,10,1522.314
USGS,8136600,62614,135851,2004,11,1525.461
USGS,8136600,62614,135851,2004,12,1529.61
USGS,8136600,62614,135851,2005,1,1529.867
USGS,8136600,62614,135851,2005,2,1530.566
USGS,8136600,62614,135851,2005,3,1535.689
USGS,8136600,62614,135851,2005,4,1536.87
USGS,8136600,62614,135851,2005,5,1536.759
USGS,8136600,62614,135851,2005,6,1537.02
USGS,8136600,62614,135851,2005,7,1536.06
USGS,8136600,62614,135851,2005,8,1535.856
USGS,8136600,62614,135851,2005,9,1535.775
USGS,8136600,62614,135851,2005,12,1534.673
USGS,8136600,62614,135851,2006,1,1534.531
USGS,8136600,62614,135851,2006,5,1533.841
USGS,8136600,62614,135851,2006,6,1532.822
USGS,8136600,62614,135851,2006,7,1531.669
USGS,8136600,62614,135851,2006,8,1530.443
USGS,8136600,62614,135851,2006,12,1528.515
USGS,8136600,62614,135851,2007,1,1528.329
USGS,8136600,62614,135851,2007,2,1528.229
USGS,8136600,62614,135851,2007,3,1528.009
USGS,8136600,62614,135851,2007,4,1528.591
USGS,8136600,62614,135851,2007,5,1530.991
USGS,8136600,62614,135851,2007,6,1532.892
USGS,8136600,62614,135851,2007,7,1539.004
USGS,8136600,62614,135851,2007,8,1539.858
USGS,8136600,62614,135851,2007,9,1541.476
USGS,8136600,62614,135851,2007,10,1541.14
USGS,8136600,62614,135851,2007,11,1540.741
USGS,8136600,62614,135851,2008,5,1540.802
USGS,8136600,62614,135851,2008,6,1539.863
USGS,8136600,62614,135851,2008,7,1539.139
USGS,8136600,62614,135851,2008,8,1538.213
USGS,8136600,62614,135851,2008,9,1537.808
USGS,8136600,62614,135851,2008,10,1537.195
USGS,8136600,62614,135851,2008,11,1536.604
USGS,8136600,62614,135851,2008,12,1536.118
USGS,8136600,62614,135851,2009,1,1535.768
USGS,8136600,62614,135851,2009,2,1535.472
USGS,8136600,62614,135851,2009,5,1534.135
USGS,8136600,62614,135851,2009,6,1533.553
USGS,8136600,62614,135851,2009,7,1532.719
USGS,8136600,62614,135851,2009,8,1532.013
USGS,8136600,62614,135851,2009,9,1531.319
USGS,8136600,62614,135851,2009,10,1530.867
USGS,8136600,62614,135851,2009,11,1530.347
USGS,8136600,62614,135851,2010,1,1529.574
USGS,8136600,62614,135851,2010,2,1530.306
USGS,8136600,62614,135851,2010,3,1530.365
USGS,8136600,62614,135851,2010,4,1530.14
USGS,8136600,62614,135851,2010,5,1529.825
USGS,8136600,62614,135851,2010,6,1529.138
USGS,8136600,62614,135851,2010,7,1528.635
USGS,8136600,62614,135851,2010,8,1527.614
USGS,8136600,62614,135851,2010,9,1526.53
USGS,8136600,62614,135851,2010,10,1525.713
USGS,8136600,62614,135851,2011,1,1524.016
USGS,8136600,62614,135851,2011,3,1523.029
USGS,8136600,62614,135851,2011,4,1522.053
USGS,8136600,62614,135851,2011,5,1520.943
USGS,8136600,62614,135851,2011,6,1519.549
USGS,8136600,62614,135851,2011,7,1518.086
USGS,8136600,62614,135851,2011,8,1516.898
USGS,8136600,62614,135851,2011,9,1515.499
USGS,8136600,62614,135851,2011,10,1514.436
USGS,8136600,62614,135851,2011,12,1512.485
USGS,8136600,62614,135851,2012,1,1511.908
USGS,8136600,62614,135851,2012,2,1511.876
USGS,8136600,62614,135851,2012,4,1511.009
USGS,8136600,62614,135851,2012,5,1510.639
USGS,8136600,62614,135851,2012,6,1509.859
USGS,8136600,62614,135851,2012,7,1508.287
USGS,8136600,62614,135851,2012,8,1506.619
USGS,8136600,62614,135851,2012,9,1505.456
USGS,8136600,62614,135851,2012,10,1519.088
USGS,8136600,62614,135851,2012,11,1518.071
USGS,8136600,62614,135851,2013,1,1516.741
USGS,8136600,62614,135851,2013,2,1516.18
USGS,8136600,62614,135851,2013,4,1514.249
USGS,8136600,62614,135851,2013,6,1512.736
USGS,8136600,62614,135851,2013,7,1512.252
USGS,8136600,62614,135851,2013,8,1511.597
USGS,8136600,62614,135851,2013,9,1510.104
USGS,8136600,62614,135851,2013,10,1509.211
USGS,8136600,62614,135851,2013,11,1508.325
USGS,8136600,62614,135851,2013,12,1507.634
USGS,8136600,62614,135851,2014,1,1507.061
USGS,8136600,62614,135851,2014,5,1505.027
USGS,8136600,62614,135851,2014,6,1514.277
USGS,8136600,62614,135851,2014,7,1513.129
USGS,8136600,62614,135851,2014,8,1511.876
USGS,8136600,62614,135851,2014,9,1510.758
USGS,8136600,62614,135851,2014,11,1509.175
USGS,8136600,62614,135851,2014,12,1508.898
USGS,8136600,62614,135851,2015,1,1508.238
USGS,8136600,62614,135851,2015,2,1507.758
USGS,8136600,62614,135851,2015,3,1507.27
USGS,8136600,62614,135851,2015,4,1506.633
USGS,8136600,62614,135851,2015,5,1506.542
USGS,8136600,62614,135851,2015,6,1508.566
USGS,8136600,62614,135851,2015,7,1510.445
USGS,8136600,62614,135851,2015,8,1509.476
USGS,8136600,62614,135851,2015,9,1507.715
USGS,8136600,62614,135851,2015,10,1506.243
USGS,8136600,62614,135851,2015,11,1505.74
USGS,8136600,62614,135851,2015,12,1505.703
USGS,8136600,62614,135851,2016,1,1505.692
USGS,8136600,62614,135851,2016,2,1505.245
USGS,8136600,62614,135851,2016,3,1505.23
USGS,8136600,62614,135851,2016,4,1505.646
USGS,8136600,62614,135851,2016,5,1507.74
USGS,8136600,62614,135851,2016,6,1517.295
USGS,8136600,62614,135851,2016,7,1517.306
USGS,8136600,62614,135851,2016,8,1516.025
USGS,8136600,62614,135851,2016,9,1515.568
USGS,8136600,62614,135851,2016,10,1516.134
USGS,8136600,62614,135851,2016,11,1516.93
USGS,8136600,62614,135851,2016,12,1517.415
USGS,8136600,62614,135851,2017,1,1517.699
USGS,8136600,62614,135851,2017,2,1518.118
USGS,8136600,62614,135851,2017,3,1518.451
USGS,8136600,62614,135851,2017,4,1518.699
USGS,8136600,62614,135851,2017,5,1518.259
USGS,8136600,62614,135851,2017,6,1517.956
USGS,8136600,62614,135851,2017,7,1516.826
USGS,8136600,62614,135851,2017,8,1515.752
USGS,8136600,62614,135851,2017,9,1514.849
USGS,8136600,62614,135851,2017,10,1514.914
USGS,8136600,62614,135851,2017,11,1514.286
USGS,8136600,62614,135851,2017,12,1513.939
USGS,8136600,62614,135851,2018,1,1513.566
USGS,8136600,62614,135851,2018,2,1513.223
USGS,8136600,62614,135851,2018,3,1513.012
USGS,8136600,62614,135851,2018,4,1512.308
USGS,8136600,62614,135851,2018,5,1511.582
USGS,8136600,62614,135851,2018,6,1510.36
USGS,8136600,62614,135851,2018,7,1508.598
USGS,8136600,62614,135851,2018,8,1507.373
USGS,8136600,62614,135851,2018,9,1508.169
USGS,8136600,62614,135851,2018,11,1530.747
USGS,8136600,62614,135851,2018,12,1532.35
USGS,8136600,62614,135851,2019,1,1534.136
USGS,8136600,62614,135851,2019,2,1534.973
USGS,8136600,62614,135851,2019,3,1535.474
USGS,8136600,62614,135851,2019,4,1535.851
USGS,8136600,62614,135851,2019,5,1539.405
USGS,8136600,62614,135851,2019,6,1543.925
USGS,8136600,62614,135851,2019,7,1544.135
USGS,8136600,62614,135851,2019,8,1543.329
USGS,8136600,62614,135851,2019,9,1542.513
USGS,8136600,62614,135851,2019,10,1541.857
USGS,8136600,62614,135851,2019,11,1541.514
USGS,8136600,62614,135851,2019,12,1541.508
USGS,8136600,62614,135851,2020,1,1541.523
USGS,8136600,62614,135851,2020,2,1541.626
USGS,8136600,62614,135851,2020,3,1542.235
USGS,8136600,62614,135851,2020,4,1542.591
USGS,8136600,62614,135851,2020,5,1542.229
USGS,8167700,62614,136430,1999,10,907.044
USGS,8167700,62614,136430,1999,11,906.549
USGS,8167700,62614,136430,1999,12,906.075
USGS,8167700,62614,136430,2000,1,905.85
USGS,8167700,62614,136430,2000,2,905.764
USGS,8167700,62614,136430,2000,3,905.76
USGS,8167700,62614,136430,2000,4,905.559
USGS,8167700,62614,136430,2000,5,905.461
USGS,8167700,62614,136430,2000,7,905.128
USGS,8167700,62614,136430,2000,8,904.287
USGS,8167700,62614,136430,2000,10,904.355
USGS,8167700,62614,136430,2000,11,914.503
USGS,8167700,62614,136430,2001,1,909.707
USGS,8167700,62614,136430,2001,2,910.226
USGS,8167700,62614,136430,2001,3,910.198
USGS,8167700,62614,136430,2001,4,910.134
USGS,8167700,62614,136430,2001,5,910.193
USGS,8167700,62614,136430,2001,7,909.155
USGS,8167700,62614,136430,2001,8,907.97
USGS,8167700,62614,136430,2001,9,910.85
USGS,8167700,62614,136430,2001,10,909.855
USGS,8167700,62614,136430,2001,11,913.168
USGS,8167700,62614,136430,2001,12,910.815
USGS,8167700,62614,136430,2002,1,909.468
USGS,8167700,62614,136430,2002,2,909.177
USGS,8167700,62614,136430,2002,4,909.389
USGS,8167700,62614,136430,2002,5,909.163
USGS,8167700,62614,136430,2002,6,908.706
USGS,8167700,62614,136430,2002,7,942.434
USGS,8167700,62614,136430,2002,9,916.232
USGS,8167700,62614,136430,2002,10,911.045
USGS,8167700,62614,136430,2002,11,910.329
USGS,8167700,62614,136430,2002,12,910.727
USGS,8167700,62614,136430,2003,1,909.873
USGS,8167700,62614,136430,2003,3,910.403
USGS,8167700,62614,136430,2003,4,910.701
USGS,8167700,62614,136430,2003,5,910.351
USGS,8167700,62614,136430,2003,6,910.37
USGS,8167700,62614,136430,2003,7,910.074
USGS,8167700,62614,136430,2003,8,909.151
USGS,8167700,62614,136430,2003,9,908.526
USGS,8167700,62614,136430,2003,10,908.737
USGS,8167700,62614,136430,2003,11,908.97
USGS,8167700,62614,136430,2003,12,908.862
USGS,8167700,62614,136430,2004,1,909.04
USGS,8167700,62614,136430,2004,2,909.006
USGS,8167700,62614,136430,2004,3,909.046
USGS,8167700,62614,136430,2004,4,910.632
USGS,8167700,62614,136430,2004,5,910.649
USGS,8167700,62614,136430,2004,6,912.169
USGS,8167700,62614,136430,2004,7,911.849
USGS,8167700,62614,136430,2004,8,910.084
USGS,8167700,62614,136430,2004,9,909.358
USGS,8167700,62614,136430,2004,10,910.264
USGS,8167700,62614,136430,2004,11,916.866
USGS,8167700,62614,136430,2004,12,916.675
USGS,8167700,62614,136430,2005,1,909.063
USGS,8167700,62614,136430,2005,2,909.099
USGS,8167700,62614,136430,2005,3,909.622
USGS,8167700,62614,136430,2005,4,909.751
USGS,8167700,62614,136430,2005,5,910.129
USGS,8167700,62614,136430,2005,6,909.919
USGS,8167700,62614,136430,2005,7,909.249
USGS,8167700,62614,136430,2005,8,909.139
USGS,8167700,62614,136430,2005,9,908.395
USGS,8167700,62614,136430,2005,10,907.626
USGS,8167700,62614,136430,2005,11,907.204
USGS,8167700,62614,136430,2005,12,906.9
USGS,8167700,62614,136430,2006,1,906.604
USGS,8167700,62614,136430,2006,2,906.292
USGS,8167700,62614,136430,2006,3,905.97
USGS,8167700,62614,136430,2006,4,905.677
USGS,8167700,62614,136430,2006,5,905.864
USGS,8167700,62614,136430,2006,6,905.103
USGS,8167700,62614,136430,2006,7,904.459
USGS,8167700,62614,136430,2006,8,903.566
USGS,8167700,62614,136430,2006,9,902.875
USGS,8167700,62614,136430,2006,10,902.345
USGS,8167700,62614,136430,2006,11,901.902
USGS,8167700,62614,136430,2006,12,901.645
USGS,8167700,62614,136430,2007,2,902.764
USGS,8167700,62614,136430,2007,3,906.144
USGS,8167700,62614,136430,2007,4,913.946
USGS,8167700,62614,136430,2007,5,911.312
USGS,8167700,62614,136430,2007,6,911.116
USGS,8167700,62614,136430,2007,7,913.893
USGS,8167700,62614,136430,2007,8,918.673
USGS,8167700,62614,136430,2007,9,911.249
USGS,8167700,62614,136430,2007,10,909.149
USGS,8167700,62614,136430,2007,11,909.051
USGS,8167700,62614,136430,2007,12,909.026
USGS,8167700,62614,136430,2008,1,909.161
USGS,8167700,62614,136430,2008,2,909.046
USGS,8167700,62614,136430,2008,3,909.006
USGS,8167700,62614,136430,2008,4,908.842
USGS,8167700,62614,136430,2008,5,908.282
USGS,8167700,62614,136430,2008,6,906.724
USGS,8167700,62614,136430,2008,7,904.755
USGS,8167700,62614,136430,2008,8,902.956
USGS,8167700,62614,136430,2008,9,901.144
USGS,8167700,62614,136430,2008,10,899.579
USGS,8167700,62614,136430,2008,11,898.892
USGS,8167700,62614,136430,2008,12,898.227
USGS,8167700,62614,136430,2009,2,897.417
USGS,8167700,62614,136430,2009,3,897.215
USGS,8167700,62614,136430,2009,4,896.924
USGS,8167700,62614,136430,2009,5,896.781
USGS,8167700,62614,136430,2009,6,896.151
USGS,8167700,62614,136430,2009,7,894.917
USGS,8167700,62614,136430,2009,8,893.662
USGS,8167700,62614,136430,2009,9,893.502
USGS,8167700,62614,136430,2009,10,895.204
USGS,8167700,62614,136430,2009,11,897.975
USGS,8167700,62614,136430,2009,12,899.152
USGS,8167700,62614,136430,2010,1,900.26
USGS,8167700,62614,136430,2010,2,907.351
USGS,8167700,62614,136430,2010,3,909.259
USGS,8167700,62614,136430,2010,4,909.797
USGS,8167700,62614,136430,2010,5,909.891
USGS,8167700,62614,136430,2010,6,909.964
USGS,8167700,62614,136430,2010,7,909.721
USGS,8167700,62614,136430,2010,8,908.519
USGS,8167700,62614,136430,2010,10,908.91
USGS,8167700,62614,136430,2010,11,908.451
USGS,8167700,62614,136430,2010,12,907.967
USGS,8167700,62614,136430,2011,1,907.863
USGS,8167700,62614,136430,2011,2,907.578
USGS,8167700,62614,136430,2011,3,907.063
USGS,8167700,62614,136430,2011,4,906.381
USGS,8167700,62614,136430,2011,5,905.738
USGS,8167700,62614,136430,2011,6,904.838
USGS,8167700,62614,136430,2011,7,903.741
USGS,8167700,62614,136430,2011,8,902.381
USGS,8167700,62614,136430,2011,9,900.956
USGS,8167700,62614,136430,2011,10,899.927
USGS,8167700,62614,136430,2011,11,898.961
USGS,8167700,62614,136430,2011,12,898.711
USGS,8167700,62614,136430,2012,1,898.617
USGS,8167700,62614,136430,2012,2,899.31
USGS,8167700,62614,136430,2012,3,900.465
USGS,8167700,62614,136430,2012,4,902.227
USGS,8167700,62614,136430,2012,5,903.491
USGS,8167700,62614,136430,2012,6,904.251
USGS,8167700,62614,136430,2012,7,903.723
USGS,8167700,62614,136430,2012,8,902.886
USGS,8167700,62614,136430,2012,9,901.919
USGS,8167700,62614,136430,2012,10,901.616
USGS,8167700,62614,136430,2012,11,900.939
USGS,8167700,62614,136430,2012,12,900.371
USGS,8167700,62614,136430,2013,1,900.192
USGS,8167700,62614,136430,2013,2,900.071
USGS,8167700,62614,136430,2013,3,899.715
USGS,8167700,62614,136430,2013,4,899.42
USGS,8167700,62614,136430,2013,5,899.293
USGS,8167700,62614,136430,2013,6,899.922
USGS,8167700,62614,136430,2013,7,899.294
USGS,8167700,62614,136430,2013,8,898.305
USGS,8167700,62614,136430,2013,9,897.24
USGS,8167700,62614,136430,2013,10,897.319
USGS,8167700,62614,136430,2013,11,901.639
USGS,8167700,62614,136430,2013,12,901.507
USGS,8167700,62614,136430,2014,1,901.269
USGS,8167700,62614,136430,2014,2,900.997
USGS,8167700,62614,136430,2014,3,900.748
USGS,8167700,62614,136430,2014,4,900.316
USGS,8167700,62614,136430,2014,5,899.961
USGS,8167700,62614,136430,2014,6,900.871
USGS,8167700,62614,136430,2014,7,900.205
USGS,8167700,62614,136430,2014,8,899.072
USGS,8167700,62614,136430,2014,9,898.141
USGS,8167700,62614,136430,2014,10,897.472
USGS,8167700,62614,136430,2014,11,897.052
USGS,8167700,62614,136430,2014,12,896.861
USGS,8167700,62614,136430,2015,1,896.846
USGS,8167700,62614,136430,2015,2,897.609
USGS,8167700,62614,136430,2015,3,897.795
USGS,8167700,62614,136430,2015,4,898.256
USGS,8167700,62614,136430,2015,6,919.407
USGS,8167700,62614,136430,2015,8,908.635
USGS,8167700,62614,136430,2015,9,907.15
USGS,8167700,62614,136430,2015,10,906.405
USGS,8167700,62614,136430,2015,11,910.29
USGS,8167700,62614,136430,2015,12,909.383
USGS,8167700,62614,136430,2016,1,908.992
USGS,8167700,62614,136430,2016,2,908.882
USGS,8167700,62614,136430,2016,3,909.332
USGS,8167700,62614,136430,2016,4,909.89
USGS,8167700,62614,136430,2016,5,911.489
USGS,8167700,62614,136430,2016,6,914.895
USGS,8167700,62614,136430,2016,7,910.079
USGS,8167700,62614,136430,2016,8,909.619
USGS,8167700,62614,136430,2016,9,909.046
USGS,8167700,62614,136430,2016,10,909
USGS,8167700,62614,136430,2016,11,909.044
USGS,8167700,62614,136430,2016,12,909.408
USGS,8167700,62614,136430,2017,1,909.424
USGS,8167700,62614,136430,2017,2,909.693
USGS,8167700,62614,136430,2017,3,909.415
USGS,8167700,62614,136430,2017,4,909.238
USGS,8167700,62614,136430,2017,5,908.879
USGS,8167700,62614,136430,2017,6,908.663
USGS,8167700,62614,136430,2017,7,907.811
USGS,8167700,62614,136430,2017,8,907.007
USGS,8167700,62614,136430,2017,9,906.598
USGS,8167700,62614,136430,2017,10,906.382
USGS,8167700,62614,136430,2017,11,905.831
USGS,8167700,62614,136430,2017,12,905.658
USGS,8167700,62614,136430,2018,1,905.389
USGS,8167700,62614,136430,2018,2,905.168
USGS,8167700,62614,136430,2018,3,905.203
USGS,8167700,62614,136430,2018,4,905.492
USGS,8167700,62614,136430,2018,5,905.323
USGS,8167700,62614,136430,2018,6,904.594
USGS,8167700,62614,136430,2018,7,903.705
USGS,8167700,62614,136430,2018,8,902.517
USGS,8167700,62614,136430,2018,9,904.046
USGS,8167700,62614,136430,2018,10,909.748
USGS,8167700,62614,136430,2018,11,909.821
USGS,8167700,62614,136430,2018,12,909.527
USGS,8167700,62614,136430,2019,1,910.499
USGS,8167700,62614,136430,2019,6,910.063
USGS,8167700,62614,136430,2019,7,910.083
USGS,8167700,62614,136430,2019,8,908.919
USGS,8167700,62614,136430,2019,9,907.86
USGS,8167700,62614,136430,2019,10,906.725
USGS,8167700,62614,136430,2019,11,906.273
USGS,8167700,62614,136430,2019,12,906.025
USGS,8167700,62614,136430,2020,1,905.919
USGS,8167700,62614,136430,2020,2,905.997
USGS,8167700,62614,136430,2020,3,906.054
USGS,8167700,62614,136430,2020,4,906.29
USGS,8167700,62614,136430,2020,5,906.747
USGS,8167700,62614,136430,2020,6,907.996
USGS,8167700,62614,136430,2020,7,907.305
USGS,8206900,62614,137233,1999,10,202.693
USGS,8206900,62614,137233,1999,11,202.225
USGS,8206900,62614,137233,1999,12,201.82
USGS,8206900,62614,137233,2000,1,201.644
USGS,8206900,62614,137233,2000,2,201.318
USGS,8206900,62614,137233,2000,3,200.914
USGS,8206900,62614,137233,2000,4,200.683
USGS,8206900,62614,137233,2000,5,200.381
USGS,8206900,62614,137233,2000,6,200.311
USGS,8206900,62614,137233,2000,7,199.621
USGS,8206900,62614,137233,2000,8,198.699
USGS,8206900,62614,137233,2000,9,197.878
USGS,8206900,62614,137233,2000,10,197.129
USGS,8206900,62614,137233,2000,11,198.717
USGS,8206900,62614,137233,2001,1,199.365
USGS,8206900,62614,137233,2001,2,199.324
USGS,8206900,62614,137233,2001,3,199.14
USGS,8206900,62614,137233,2001,4,198.971
USGS,8206900,62614,137233,2001,5,198.765
USGS,8206900,62614,137233,2001,6,198.076
USGS,8206900,62614,137233,2001,7,197.295
USGS,8206900,62614,137233,2001,8,196.423
USGS,8206900,62614,137233,2001,9,196.786
USGS,8206900,62614,137233,2001,10,196.198
USGS,8206900,62614,137233,2001,11,197.948
USGS,8206900,62614,137233,2001,12,200.56
USGS,8206900,62614,137233,2002,2,199.951
USGS,8206900,62614,137233,2002,3,199.578
USGS,8206900,62614,137233,2002,4,199.288
USGS,8206900,62614,137233,2002,5,198.748
USGS,8206900,62614,137233,2002,7,216.888
USGS,8206900,62614,137233,2002,8,220.319
USGS,8206900,62614,137233,2002,9,220.725
USGS,8206900,62614,137233,2002,10,220.665
USGS,8206900,62614,137233,2002,11,220.626
USGS,8206900,62614,137233,2002,12,220.639
USGS,8206900,62614,137233,2003,1,220.515
USGS,8206900,62614,137233,2003,2,220.525
USGS,8206900,62614,137233,2003,3,220.541
USGS,8206900,62614,137233,2003,4,220.529
USGS,8206900,62614,137233,2003,5,220.343
USGS,8206900,62614,137233,2003,6,220.155
USGS,8206900,62614,137233,2003,7,220.419
USGS,8206900,62614,137233,2003,8,220.248
USGS,8206900,62614,137233,2003,9,220.425
USGS,8206900,62614,137233,2003,10,220.818
USGS,8206900,62614,137233,2003,11,220.423
USGS,8206900,62614,137233,2003,12,220.179
USGS,8206900,62614,137233,2004,1,220.12
USGS,8206900,62614,137233,2004,2,220.155
USGS,8206900,62614,137233,2004,3,220.44
USGS,8206900,62614,137233,2004,4,220.587
USGS,8206900,62614,137233,2004,5,220.557
USGS,8206900,62614,137233,2004,6,220.555
USGS,8206900,62614,137233,2004,7,220.633
USGS,8206900,62614,137233,2004,8,220.572
USGS,8206900,62614,137233,2004,9,220.622
USGS,8206900,62614,137233,2004,10,220.467
USGS,8206900,62614,137233,2004,11,220.53
USGS,8206900,62614,137233,2004,12,220.527
USGS,8206900,62614,137233,2005,1,220.559
USGS,8206900,62614,137233,2005,2,220.59
USGS,8206900,62614,137233,2005,3,220.581
USGS,8206900,62614,137233,2005,4,220.533
USGS,8206900,62614,137233,2005,5,220.411
USGS,8206900,62614,137233,2005,6,220.317
USGS,8206900,62614,137233,2005,7,219.895
USGS,8206900,62614,137233,2005,8,219.456
USGS,8206900,62614,137233,2005,9,218.919
USGS,8206900,62614,137233,2005,11,217.983
USGS,8206900,62614,137233,2005,12,217.588
USGS,8206900,62614,137233,2006,1,217.396
USGS,8206900,62614,137233,2006,2,217.147
USGS,8206900,62614,137233,2006,4,216.623
USGS,8206900,62614,137233,2006,5,216.129
USGS,8206900,62614,137233,2006,6,215.579
USGS,8206900,62614,137233,2006,7,215.024
USGS,8206900,62614,137233,2006,8,214.321
USGS,8206900,62614,137233,2006,9,213.911
USGS,8206900,62614,137233,2006,10,213.902
USGS,8206900,62614,137233,2006,11,213.347
USGS,8206900,62614,137233,2006,12,212.895
USGS,8206900,62614,137233,2007,1,212.997
USGS,8206900,62614,137233,2007,3,213.321
USGS,8206900,62614,137233,2007,5,214.329
USGS,8206900,62614,137233,2007,6,216.994
USGS,8206900,62614,137233,2007,8,220.683
USGS,8206900,62614,137233,2007,9,220.532
USGS,8206900,62614,137233,2008,6,218.243
USGS,8206900,62614,137233,2008,7,217.711
USGS,8206900,62614,137233,2008,8,217.353
USGS,8206900,62614,137233,2008,10,216.374
USGS,8206900,62614,137233,2008,11,215.843
USGS,8206900,62614,137233,2008,12,215.372
USGS,8206900,62614,137233,2009,1,215.078
USGS,8206900,62614,137233,2009,2,214.743
USGS,8206900,62614,137233,2009,3,214.421
USGS,8206900,62614,137233,2009,4,213.989
USGS,8206900,62614,137233,2009,5,213.609
USGS,8206900,62614,137233,2009,6,213.154
USGS,8206900,62614,137233,2009,7,212.388
